date,series_id,sales
2015-05-21,WI_HOUSEHOLD,1977
2015-05-22,CA_FOODS,10023
2015-05-22,CA_HOBBIES,2030
2015-05-22,CA_HOUSEHOLD,3851
2015-05-22,TOTAL,36267
2015-05-22,TX_FOODS,6248
2015-05-22,TX_HOBBIES,1144
2015-05-22,TX_HOUSEHOLD,2914
2015-05-22,WI_FOODS,6563
2015-05-22,WI_HOBBIES,1003
2015-05-22,WI_HOUSEHOLD,2491
2015-05-23,CA_FOODS,10182
2015-05-23,CA_HOBBIES,2249
2015-05-23,CA_HOUSEHOLD,4766
2015-05-23,TOTAL,39975
2015-05-23,TX_FOODS,7211
2015-05-23,TX_HOBBIES,1490
2015-05-23,TX_HOUSEHOLD,3455
2015-05-23,WI_FOODS,6894
2015-05-23,WI_HOBBIES,1104
2015-05-23,WI_HOUSEHOLD,2624
2015-05-24,CA_FOODS,10184
2015-05-24,CA_HOBBIES,1885
2015-05-24,CA_HOUSEHOLD,4681
2015-05-24,TOTAL,37426
2015-05-24,TX_FOODS,6655
2015-05-24,TX_HOBBIES,1284
2015-05-24,TX_HOUSEHOLD,3123
2015-05-24,WI_FOODS,6306
2015-05-24,WI_HOBBIES,783
2015-05-24,WI_HOUSEHOLD,2525
2015-05-25,CA_FOODS,10710
2015-05-25,CA_HOBBIES,1968
2015-05-25,CA_HOUSEHOLD,4964
2015-05-25,TOTAL,37817
2015-05-25,TX_FOODS,6782
2015-05-25,TX_HOBBIES,1001
2015-05-25,TX_HOUSEHOLD,2769
2015-05-25,WI_FOODS,6546
2015-05-25,WI_HOBBIES,857
2015-05-25,WI_HOUSEHOLD,2220
2015-05-26,CA_FOODS,8215
2015-05-26,CA_HOBBIES,2057
2015-05-26,CA_HOUSEHOLD,3691
2015-05-26,TOTAL,30879
2015-05-26,TX_FOODS,5575
2015-05-26,TX_HOBBIES,899
2015-05-26,TX_HOUSEHOLD,2413
2015-05-26,WI_FOODS,5295
2015-05-26,WI_HOBBIES,784
2015-05-26,WI_HOUSEHOLD,1950
2015-05-27,CA_FOODS,7864
2015-05-27,CA_HOBBIES,1677
2015-05-27,CA_HOUSEHOLD,3433
2015-05-27,TOTAL,30097
2015-05-27,TX_FOODS,5776
2015-05-27,TX_HOBBIES,902
2015-05-27,TX_HOUSEHOLD,2510
2015-05-27,WI_FOODS,5215
2015-05-27,WI_HOBBIES,761
2015-05-27,WI_HOUSEHOLD,1959
2015-05-28,CA_FOODS,7919
2015-05-28,CA_HOBBIES,1580
2015-05-28,CA_HOUSEHOLD,3477
2015-05-28,TOTAL,30216
2015-05-28,TX_FOODS,5757
2015-05-28,TX_HOBBIES,923
2015-05-28,TX_HOUSEHOLD,2473
2015-05-28,WI_FOODS,5231
2015-05-28,WI_HOBBIES,819
2015-05-28,WI_HOUSEHOLD,2037
2015-05-29,CA_FOODS,8405
2015-05-29,CA_HOBBIES,1855
2015-05-29,CA_HOUSEHOLD,3732
2015-05-29,TOTAL,32925
2015-05-29,TX_FOODS,5766
2015-05-29,TX_HOBBIES,1046
2015-05-29,TX_HOUSEHOLD,2721
2015-05-29,WI_FOODS,5935
2015-05-29,WI_HOBBIES,914
2015-05-29,WI_HOUSEHOLD,2551
2015-05-30,CA_FOODS,11209
2015-05-30,CA_HOBBIES,2083
2015-05-30,CA_HOUSEHOLD,5131
2015-05-30,TOTAL,40938
2015-05-30,TX_FOODS,6302
2015-05-30,TX_HOBBIES,1001
2015-05-30,TX_HOUSEHOLD,2997
2015-05-30,WI_FOODS,7593
2015-05-30,WI_HOBBIES,1232
2015-05-30,WI_HOUSEHOLD,3390
2015-05-31,CA_FOODS,11878
2015-05-31,CA_HOBBIES,2126
2015-05-31,CA_HOUSEHOLD,5730
2015-05-31,TOTAL,43463
2015-05-31,TX_FOODS,7663
2015-05-31,TX_HOBBIES,1342
2015-05-31,TX_HOUSEHOLD,3549
2015-05-31,WI_FOODS,7236
2015-05-31,WI_HOBBIES,978
2015-05-31,WI_HOUSEHOLD,2961
2015-06-01,CA_FOODS,10276
2015-06-01,CA_HOBBIES,2037
2015-06-01,CA_HOUSEHOLD,4381
2015-06-01,TOTAL,38654
2015-06-01,TX_FOODS,7466
2015-06-01,TX_HOBBIES,1109
2015-06-01,TX_HOUSEHOLD,3006
2015-06-01,WI_FOODS,6134
2015-06-01,WI_HOBBIES,1039
2015-06-01,WI_HOUSEHOLD,3206
2015-06-02,CA_FOODS,11176
2015-06-02,CA_HOBBIES,1757
2015-06-02,CA_HOUSEHOLD,3876
2015-06-02,TOTAL,37424
2015-06-02,TX_FOODS,6239
2015-06-02,TX_HOBBIES,939
2015-06-02,TX_HOUSEHOLD,2607
2015-06-02,WI_FOODS,7536
2015-06-02,WI_HOBBIES,745
2015-06-02,WI_HOUSEHOLD,2549
2015-06-03,CA_FOODS,9346
2015-06-03,CA_HOBBIES,1834
2015-06-03,CA_HOUSEHOLD,3823
2015-06-03,TOTAL,37990
2015-06-03,TX_FOODS,6900
2015-06-03,TX_HOBBIES,963
2015-06-03,TX_HOUSEHOLD,2815
2015-06-03,WI_FOODS,8560
2015-06-03,WI_HOBBIES,984
2015-06-03,WI_HOUSEHOLD,2765
2015-06-04,CA_FOODS,9651
2015-06-04,CA_HOBBIES,1668
2015-06-04,CA_HOUSEHOLD,3627
2015-06-04,TOTAL,34922
2015-06-04,TX_FOODS,6265
2015-06-04,TX_HOBBIES,1064
2015-06-04,TX_HOUSEHOLD,2566
2015-06-04,WI_FOODS,6881
2015-06-04,WI_HOBBIES,795
2015-06-04,WI_HOUSEHOLD,2405
2015-06-05,CA_FOODS,10729
2015-06-05,CA_HOBBIES,1761
2015-06-05,CA_HOUSEHOLD,3949
2015-06-05,TOTAL,39889
2015-06-05,TX_FOODS,7577
2015-06-05,TX_HOBBIES,1071
2015-06-05,TX_HOUSEHOLD,2858
2015-06-05,WI_FOODS,8429
2015-06-05,WI_HOBBIES,958
2015-06-05,WI_HOUSEHOLD,2557
2015-06-06,CA_FOODS,13134
2015-06-06,CA_HOBBIES,2360
2015-06-06,CA_HOUSEHOLD,5308
2015-06-06,TOTAL,47507
2015-06-06,TX_FOODS,8654
2015-06-06,TX_HOBBIES,1174
2015-06-06,TX_HOUSEHOLD,3229
2015-06-06,WI_FOODS,9718
2015-06-06,WI_HOBBIES,1170
2015-06-06,WI_HOUSEHOLD,2760
2015-06-07,CA_FOODS,14139
2015-06-07,CA_HOBBIES,2101
2015-06-07,CA_HOUSEHOLD,5079
2015-06-07,TOTAL,48426
2015-06-07,TX_FOODS,9716
2015-06-07,TX_HOBBIES,1160
2015-06-07,TX_HOUSEHOLD,3451
2015-06-07,WI_FOODS,9107
2015-06-07,WI_HOBBIES,994
2015-06-07,WI_HOUSEHOLD,2679
2015-06-08,CA_FOODS,11952
2015-06-08,CA_HOBBIES,1721
2015-06-08,CA_HOUSEHOLD,4092
2015-06-08,TOTAL,39922
2015-06-08,TX_FOODS,7312
2015-06-08,TX_HOBBIES,926
2015-06-08,TX_HOUSEHOLD,2669
2015-06-08,WI_FOODS,8330
2015-06-08,WI_HOBBIES,801
2015-06-08,WI_HOUSEHOLD,2119
2015-06-09,CA_FOODS,11027
2015-06-09,CA_HOBBIES,1508
2015-06-09,CA_HOUSEHOLD,3840
2015-06-09,TOTAL,38184
2015-06-09,TX_FOODS,7123
2015-06-09,TX_HOBBIES,872
2015-06-09,TX_HOUSEHOLD,2525
2015-06-09,WI_FOODS,8474
2015-06-09,WI_HOBBIES,804
2015-06-09,WI_HOUSEHOLD,2011
2015-06-10,CA_FOODS,10237
2015-06-10,CA_HOBBIES,1718
2015-06-10,CA_HOUSEHOLD,3643
2015-06-10,TOTAL,35176
2015-06-10,TX_FOODS,6351
2015-06-10,TX_HOBBIES,916
2015-06-10,TX_HOUSEHOLD,2603
2015-06-10,WI_FOODS,7045
2015-06-10,WI_HOBBIES,675
2015-06-10,WI_HOUSEHOLD,1988
2015-06-11,CA_FOODS,9637
2015-06-11,CA_HOBBIES,1532
2015-06-11,CA_HOUSEHOLD,3448
2015-06-11,TOTAL,35585
2015-06-11,TX_FOODS,7199
2015-06-11,TX_HOBBIES,946
2015-06-11,TX_HOUSEHOLD,2448
2015-06-11,WI_FOODS,7722
2015-06-11,WI_HOBBIES,688
2015-06-11,WI_HOUSEHOLD,1965
2015-06-12,CA_FOODS,10598
2015-06-12,CA_HOBBIES,1740
2015-06-12,CA_HOUSEHOLD,3816
2015-06-12,TOTAL,40282
2015-06-12,TX_FOODS,7270
2015-06-12,TX_HOBBIES,1158
2015-06-12,TX_HOUSEHOLD,2748
2015-06-12,WI_FOODS,9325
2015-06-12,WI_HOBBIES,999
2015-06-12,WI_HOUSEHOLD,2628
2015-06-13,CA_FOODS,12701
2015-06-13,CA_HOBBIES,2051
2015-06-13,CA_HOUSEHOLD,5097
2015-06-13,TOTAL,44853
2015-06-13,TX_FOODS,8312
2015-06-13,TX_HOBBIES,1130
2015-06-13,TX_HOUSEHOLD,3384
2015-06-13,WI_FOODS,8271
2015-06-13,WI_HOBBIES,1043
2015-06-13,WI_HOUSEHOLD,2864
2015-06-14,CA_FOODS,14377
2015-06-14,CA_HOBBIES,1964
2015-06-14,CA_HOUSEHOLD,5255
2015-06-14,TOTAL,48981
2015-06-14,TX_FOODS,8909
2015-06-14,TX_HOBBIES,1185
2015-06-14,TX_HOUSEHOLD,3326
2015-06-14,WI_FOODS,10316
2015-06-14,WI_HOBBIES,889
2015-06-14,WI_HOUSEHOLD,2760
2015-06-15,CA_FOODS,11107
2015-06-15,CA_HOBBIES,1728
2015-06-15,CA_HOUSEHOLD,4005
2015-06-15,TOTAL,47580
2015-06-15,TX_FOODS,14333
2015-06-15,TX_HOBBIES,1396
2015-06-15,TX_HOUSEHOLD,3004
2015-06-15,WI_FOODS,9084
2015-06-15,WI_HOBBIES,695
2015-06-15,WI_HOUSEHOLD,2228
2015-06-16,CA_FOODS,9165
2015-06-16,CA_HOBBIES,1574
2015-06-16,CA_HOUSEHOLD,3555
2015-06-16,TOTAL,31698
2015-06-16,TX_FOODS,5017
2015-06-16,TX_HOBBIES,621
2015-06-16,TX_HOUSEHOLD,1919
2015-06-16,WI_FOODS,7164
2015-06-16,WI_HOBBIES,776
2015-06-16,WI_HOUSEHOLD,1907
2015-06-17,CA_FOODS,9180
2015-06-17,CA_HOBBIES,1950
2015-06-17,CA_HOUSEHOLD,3607
2015-06-17,TOTAL,31478
2015-06-17,TX_FOODS,4786
2015-06-17,TX_HOBBIES,684
2015-06-17,TX_HOUSEHOLD,2221
2015-06-17,WI_FOODS,6288
2015-06-17,WI_HOBBIES,697
2015-06-17,WI_HOUSEHOLD,2065
2015-06-18,CA_FOODS,9781
2015-06-18,CA_HOBBIES,1723
2015-06-18,CA_HOUSEHOLD,3764
2015-06-18,TOTAL,34425
2015-06-18,TX_FOODS,5763
2015-06-18,TX_HOBBIES,841
2015-06-18,TX_HOUSEHOLD,2626
2015-06-18,WI_FOODS,6875
2015-06-18,WI_HOBBIES,893
2015-06-18,WI_HOUSEHOLD,2159
2015-06-19,CA_FOODS,10734
2015-06-19,CA_HOBBIES,1833
2015-06-19,CA_HOUSEHOLD,3819
2015-06-19,TOTAL,37829
2015-06-19,TX_FOODS,6330
2015-06-19,TX_HOBBIES,1086
2015-06-19,TX_HOUSEHOLD,2709
2015-06-19,WI_FOODS,7476
2015-06-19,WI_HOBBIES,1070
2015-06-19,WI_HOUSEHOLD,2772
2015-06-20,CA_FOODS,12931
2015-06-20,CA_HOBBIES,2226
2015-06-20,CA_HOUSEHOLD,4890
2015-06-20,TOTAL,44255
2015-06-20,TX_FOODS,7572
2015-06-20,TX_HOBBIES,1126
2015-06-20,TX_HOUSEHOLD,3521
2015-06-20,WI_FOODS,8161
2015-06-20,WI_HOBBIES,1139
2015-06-20,WI_HOUSEHOLD,2689
2015-06-21,CA_FOODS,11904
2015-06-21,CA_HOBBIES,2049
2015-06-21,CA_HOUSEHOLD,4582
2015-06-21,TOTAL,41413
2015-06-21,TX_FOODS,8118
2015-06-21,TX_HOBBIES,1025
2015-06-21,TX_HOUSEHOLD,3130
2015-06-21,WI_FOODS,7444
2015-06-21,WI_HOBBIES,928
2015-06-21,WI_HOUSEHOLD,2233
2015-06-22,CA_FOODS,10098
2015-06-22,CA_HOBBIES,1792
2015-06-22,CA_HOUSEHOLD,4026
2015-06-22,TOTAL,34846
2015-06-22,TX_FOODS,6115
2015-06-22,TX_HOBBIES,1007
2015-06-22,TX_HOUSEHOLD,2702
2015-06-22,WI_FOODS,6211
2015-06-22,WI_HOBBIES,684
2015-06-22,WI_HOUSEHOLD,2211
2015-06-23,CA_FOODS,9492
2015-06-23,CA_HOBBIES,1670
2015-06-23,CA_HOUSEHOLD,3833
2015-06-23,TOTAL,33071
2015-06-23,TX_FOODS,5793
2015-06-23,TX_HOBBIES,768
2015-06-23,TX_HOUSEHOLD,2519
2015-06-23,WI_FOODS,6232
2015-06-23,WI_HOBBIES,745
2015-06-23,WI_HOUSEHOLD,2019
2015-06-24,CA_FOODS,8923
2015-06-24,CA_HOBBIES,1617
2015-06-24,CA_HOUSEHOLD,3506
2015-06-24,TOTAL,31622
2015-06-24,TX_FOODS,5822
2015-06-24,TX_HOBBIES,1023
2015-06-24,TX_HOUSEHOLD,2447
2015-06-24,WI_FOODS,5674
2015-06-24,WI_HOBBIES,714
2015-06-24,WI_HOUSEHOLD,1896
2015-06-25,CA_FOODS,9652
2015-06-25,CA_HOBBIES,1595
2015-06-25,CA_HOUSEHOLD,3520
2015-06-25,TOTAL,32376
2015-06-25,TX_FOODS,5684
2015-06-25,TX_HOBBIES,944
2015-06-25,TX_HOUSEHOLD,2516
2015-06-25,WI_FOODS,5719
2015-06-25,WI_HOBBIES,770
2015-06-25,WI_HOUSEHOLD,1976
2015-06-26,CA_FOODS,10786
2015-06-26,CA_HOBBIES,1822
2015-06-26,CA_HOUSEHOLD,4009
2015-06-26,TOTAL,35945
2015-06-26,TX_FOODS,6244
2015-06-26,TX_HOBBIES,960
2015-06-26,TX_HOUSEHOLD,2689
2015-06-26,WI_FOODS,5977
2015-06-26,WI_HOBBIES,948
2015-06-26,WI_HOUSEHOLD,2510
2015-06-27,CA_FOODS,12724
2015-06-27,CA_HOBBIES,2033
2015-06-27,CA_HOUSEHOLD,5154
2015-06-27,TOTAL,42213
2015-06-27,TX_FOODS,7173
2015-06-27,TX_HOBBIES,1178
2015-06-27,TX_HOUSEHOLD,3373
2015-06-27,WI_FOODS,6946
2015-06-27,WI_HOBBIES,942
2015-06-27,WI_HOUSEHOLD,2690
2015-06-28,CA_FOODS,13150
2015-06-28,CA_HOBBIES,2264
2015-06-28,CA_HOUSEHOLD,5372
2015-06-28,TOTAL,42946
2015-06-28,TX_FOODS,7310
2015-06-28,TX_HOBBIES,1103
2015-06-28,TX_HOUSEHOLD,3428
2015-06-28,WI_FOODS,6925
2015-06-28,WI_HOBBIES,904
2015-06-28,WI_HOUSEHOLD,2490
2015-06-29,CA_FOODS,9688
2015-06-29,CA_HOBBIES,1975
2015-06-29,CA_HOUSEHOLD,3940
2015-06-29,TOTAL,33928
2015-06-29,TX_FOODS,5840
2015-06-29,TX_HOBBIES,1024
2015-06-29,TX_HOUSEHOLD,2540
2015-06-29,WI_FOODS,5722
2015-06-29,WI_HOBBIES,799
2015-06-29,WI_HOUSEHOLD,2400
2015-06-30,CA_FOODS,9732
2015-06-30,CA_HOBBIES,1738
2015-06-30,CA_HOUSEHOLD,3738
2015-06-30,TOTAL,32179
2015-06-30,TX_FOODS,5143
2015-06-30,TX_HOBBIES,787
2015-06-30,TX_HOUSEHOLD,2277
2015-06-30,WI_FOODS,5617
2015-06-30,WI_HOBBIES,1028
2015-06-30,WI_HOUSEHOLD,2119
2015-07-01,CA_FOODS,11011
2015-07-01,CA_HOBBIES,2135
2015-07-01,CA_HOUSEHOLD,4101
2015-07-01,TOTAL,38077
2015-07-01,TX_FOODS,6737
2015-07-01,TX_HOBBIES,959
2015-07-01,TX_HOUSEHOLD,2869
2015-07-01,WI_FOODS,6189
2015-07-01,WI_HOBBIES,934
2015-07-01,WI_HOUSEHOLD,3142
2015-07-02,CA_FOODS,11455
2015-07-02,CA_HOBBIES,1887
2015-07-02,CA_HOUSEHOLD,4431
2015-07-02,TOTAL,41844
2015-07-02,TX_FOODS,6982
2015-07-02,TX_HOBBIES,1037
2015-07-02,TX_HOUSEHOLD,3252
2015-07-02,WI_FOODS,8691
2015-07-02,WI_HOBBIES,1064
2015-07-02,WI_HOUSEHOLD,3045
2015-07-03,CA_FOODS,15061
2015-07-03,CA_HOBBIES,2695
2015-07-03,CA_HOUSEHOLD,5652
2015-07-03,TOTAL,54154
2015-07-03,TX_FOODS,9088
2015-07-03,TX_HOBBIES,1183
2015-07-03,TX_HOUSEHOLD,3814
2015-07-03,WI_FOODS,11685
2015-07-03,WI_HOBBIES,1482
2015-07-03,WI_HOUSEHOLD,3494
2015-07-04,CA_FOODS,11137
2015-07-04,CA_HOBBIES,1536
2015-07-04,CA_HOUSEHOLD,3862
2015-07-04,TOTAL,37489
2015-07-04,TX_FOODS,7303
2015-07-04,TX_HOBBIES,846
2015-07-04,TX_HOUSEHOLD,3005
2015-07-04,WI_FOODS,7270
2015-07-04,WI_HOBBIES,681
2015-07-04,WI_HOUSEHOLD,1849
2015-07-05,CA_FOODS,12045
2015-07-05,CA_HOBBIES,2124
2015-07-05,CA_HOUSEHOLD,5218
2015-07-05,TOTAL,43532
2015-07-05,TX_FOODS,8088
2015-07-05,TX_HOBBIES,999
2015-07-05,TX_HOUSEHOLD,2954
2015-07-05,WI_FOODS,8711
2015-07-05,WI_HOBBIES,817
2015-07-05,WI_HOUSEHOLD,2576
2015-07-06,CA_FOODS,11388
2015-07-06,CA_HOBBIES,1850
2015-07-06,CA_HOUSEHOLD,4495
2015-07-06,TOTAL,41538
2015-07-06,TX_FOODS,7745
2015-07-06,TX_HOBBIES,1008
2015-07-06,TX_HOUSEHOLD,2862
2015-07-06,WI_FOODS,8953
2015-07-06,WI_HOBBIES,793
2015-07-06,WI_HOUSEHOLD,2444
2015-07-07,CA_FOODS,10596
2015-07-07,CA_HOBBIES,1811
2015-07-07,CA_HOUSEHOLD,3800
2015-07-07,TOTAL,37355
2015-07-07,TX_FOODS,7668
2015-07-07,TX_HOBBIES,937
2015-07-07,TX_HOUSEHOLD,2462
2015-07-07,WI_FOODS,7025
2015-07-07,WI_HOBBIES,833
2015-07-07,WI_HOUSEHOLD,2223
2015-07-08,CA_FOODS,10014
2015-07-08,CA_HOBBIES,1744
2015-07-08,CA_HOUSEHOLD,3606
2015-07-08,TOTAL,36049
2015-07-08,TX_FOODS,6158
2015-07-08,TX_HOBBIES,1043
2015-07-08,TX_HOUSEHOLD,2401
2015-07-08,WI_FOODS,8060
2015-07-08,WI_HOBBIES,883
2015-07-08,WI_HOUSEHOLD,2140
2015-07-09,CA_FOODS,10575
2015-07-09,CA_HOBBIES,1907
2015-07-09,CA_HOUSEHOLD,3558
2015-07-09,TOTAL,38210
2015-07-09,TX_FOODS,7204
2015-07-09,TX_HOBBIES,822
2015-07-09,TX_HOUSEHOLD,2474
2015-07-09,WI_FOODS,8650
2015-07-09,WI_HOBBIES,904
2015-07-09,WI_HOUSEHOLD,2116
2015-07-10,CA_FOODS,11898
2015-07-10,CA_HOBBIES,1933
2015-07-10,CA_HOUSEHOLD,4142
2015-07-10,TOTAL,39895
2015-07-10,TX_FOODS,7006
2015-07-10,TX_HOBBIES,972
2015-07-10,TX_HOUSEHOLD,2583
2015-07-10,WI_FOODS,7958
2015-07-10,WI_HOBBIES,998
2015-07-10,WI_HOUSEHOLD,2405
2015-07-11,CA_FOODS,13303
2015-07-11,CA_HOBBIES,2302
2015-07-11,CA_HOUSEHOLD,5295
2015-07-11,TOTAL,47405
2015-07-11,TX_FOODS,8387
2015-07-11,TX_HOBBIES,1164
2015-07-11,TX_HOUSEHOLD,3192
2015-07-11,WI_FOODS,9934
2015-07-11,WI_HOBBIES,1035
2015-07-11,WI_HOUSEHOLD,2793
2015-07-12,CA_FOODS,13576
2015-07-12,CA_HOBBIES,2166
2015-07-12,CA_HOUSEHOLD,5707
2015-07-12,TOTAL,49594
2015-07-12,TX_FOODS,9716
2015-07-12,TX_HOBBIES,1163
2015-07-12,TX_HOUSEHOLD,3393
2015-07-12,WI_FOODS,10293
2015-07-12,WI_HOBBIES,1004
2015-07-12,WI_HOUSEHOLD,2576
2015-07-13,CA_FOODS,10495
2015-07-13,CA_HOBBIES,1833
2015-07-13,CA_HOUSEHOLD,4469
2015-07-13,TOTAL,39058
2015-07-13,TX_FOODS,8351
2015-07-13,TX_HOBBIES,914
2015-07-13,TX_HOUSEHOLD,2731
2015-07-13,WI_FOODS,7431
2015-07-13,WI_HOBBIES,643
2015-07-13,WI_HOUSEHOLD,2191
2015-07-14,CA_FOODS,9873
2015-07-14,CA_HOBBIES,1620
2015-07-14,CA_HOUSEHOLD,3838
2015-07-14,TOTAL,36831
2015-07-14,TX_FOODS,6797
2015-07-14,TX_HOBBIES,888
2015-07-14,TX_HOUSEHOLD,2438
2015-07-14,WI_FOODS,8485
2015-07-14,WI_HOBBIES,749
2015-07-14,WI_HOUSEHOLD,2143
2015-07-15,CA_FOODS,9938
2015-07-15,CA_HOBBIES,1820
2015-07-15,CA_HOUSEHOLD,3985
2015-07-15,TOTAL,38095
2015-07-15,TX_FOODS,7176
2015-07-15,TX_HOBBIES,867
2015-07-15,TX_HOUSEHOLD,2599
2015-07-15,WI_FOODS,8550
2015-07-15,WI_HOBBIES,844
2015-07-15,WI_HOUSEHOLD,2316
2015-07-16,CA_FOODS,10489
2015-07-16,CA_HOBBIES,1903
2015-07-16,CA_HOUSEHOLD,3939
2015-07-16,TOTAL,37478
2015-07-16,TX_FOODS,6720
2015-07-16,TX_HOBBIES,1004
2015-07-16,TX_HOUSEHOLD,2693
2015-07-16,WI_FOODS,7415
2015-07-16,WI_HOBBIES,827
2015-07-16,WI_HOUSEHOLD,2488
2015-07-17,CA_FOODS,11422
2015-07-17,CA_HOBBIES,2009
2015-07-17,CA_HOUSEHOLD,4175
2015-07-17,TOTAL,41847
2015-07-17,TX_FOODS,7782
2015-07-17,TX_HOBBIES,1062
2015-07-17,TX_HOUSEHOLD,2891
2015-07-17,WI_FOODS,8446
2015-07-17,WI_HOBBIES,1047
2015-07-17,WI_HOUSEHOLD,3013
2015-07-18,CA_FOODS,12687
2015-07-18,CA_HOBBIES,2290
2015-07-18,CA_HOUSEHOLD,5430
2015-07-18,TOTAL,45660
2015-07-18,TX_FOODS,8663
2015-07-18,TX_HOBBIES,1127
2015-07-18,TX_HOUSEHOLD,3413
2015-07-18,WI_FOODS,8012
2015-07-18,WI_HOBBIES,1042
2015-07-18,WI_HOUSEHOLD,2996
2015-07-19,CA_FOODS,13384
2015-07-19,CA_HOBBIES,2481
2015-07-19,CA_HOUSEHOLD,5741
2015-07-19,TOTAL,47784
2015-07-19,TX_FOODS,8977
2015-07-19,TX_HOBBIES,1201
2015-07-19,TX_HOUSEHOLD,3582
2015-07-19,WI_FOODS,8574
2015-07-19,WI_HOBBIES,990
2015-07-19,WI_HOUSEHOLD,2854
2015-07-20,CA_FOODS,10727
2015-07-20,CA_HOBBIES,1759
2015-07-20,CA_HOUSEHOLD,4303
2015-07-20,TOTAL,37547
2015-07-20,TX_FOODS,7327
2015-07-20,TX_HOBBIES,1052
2015-07-20,TX_HOUSEHOLD,2896
2015-07-20,WI_FOODS,6421
2015-07-20,WI_HOBBIES,757
2015-07-20,WI_HOUSEHOLD,2305
2015-07-21,CA_FOODS,9712
2015-07-21,CA_HOBBIES,1897
2015-07-21,CA_HOUSEHOLD,3964
2015-07-21,TOTAL,34138
2015-07-21,TX_FOODS,6100
2015-07-21,TX_HOBBIES,888
2015-07-21,TX_HOUSEHOLD,2555
2015-07-21,WI_FOODS,6192
2015-07-21,WI_HOBBIES,693
2015-07-21,WI_HOUSEHOLD,2137
2015-07-22,CA_FOODS,9272
2015-07-22,CA_HOBBIES,1680
2015-07-22,CA_HOUSEHOLD,3730
2015-07-22,TOTAL,33376
2015-07-22,TX_FOODS,5982
2015-07-22,TX_HOBBIES,861
2015-07-22,TX_HOUSEHOLD,2572
2015-07-22,WI_FOODS,6219
2015-07-22,WI_HOBBIES,906
2015-07-22,WI_HOUSEHOLD,2154
2015-07-23,CA_FOODS,9453
2015-07-23,CA_HOBBIES,1784
2015-07-23,CA_HOUSEHOLD,3887
2015-07-23,TOTAL,34195
2015-07-23,TX_FOODS,6540
2015-07-23,TX_HOBBIES,950
2015-07-23,TX_HOUSEHOLD,2599
2015-07-23,WI_FOODS,5981
2015-07-23,WI_HOBBIES,820
2015-07-23,WI_HOUSEHOLD,2181
2015-07-24,CA_FOODS,10689
2015-07-24,CA_HOBBIES,1921
2015-07-24,CA_HOUSEHOLD,4386
2015-07-24,TOTAL,38441
2015-07-24,TX_FOODS,7067
2015-07-24,TX_HOBBIES,1041
2015-07-24,TX_HOUSEHOLD,2944
2015-07-24,WI_FOODS,6714
2015-07-24,WI_HOBBIES,1014
2015-07-24,WI_HOUSEHOLD,2665
2015-07-25,CA_FOODS,11973
2015-07-25,CA_HOBBIES,1954
2015-07-25,CA_HOUSEHOLD,5122
2015-07-25,TOTAL,42624
2015-07-25,TX_FOODS,7872
2015-07-25,TX_HOBBIES,1090
2015-07-25,TX_HOUSEHOLD,3420
2015-07-25,WI_FOODS,7491
2015-07-25,WI_HOBBIES,965
2015-07-25,WI_HOUSEHOLD,2737
2015-07-26,CA_FOODS,12700
2015-07-26,CA_HOBBIES,1965
2015-07-26,CA_HOUSEHOLD,5544
2015-07-26,TOTAL,44192
2015-07-26,TX_FOODS,8486
2015-07-26,TX_HOBBIES,1170
2015-07-26,TX_HOUSEHOLD,3438
2015-07-26,WI_FOODS,7261
2015-07-26,WI_HOBBIES,923
2015-07-26,WI_HOUSEHOLD,2705
2015-07-27,CA_FOODS,10511
2015-07-27,CA_HOBBIES,1916
2015-07-27,CA_HOUSEHOLD,4329
2015-07-27,TOTAL,36126
2015-07-27,TX_FOODS,6425
2015-07-27,TX_HOBBIES,925
2015-07-27,TX_HOUSEHOLD,2732
2015-07-27,WI_FOODS,6215
2015-07-27,WI_HOBBIES,714
2015-07-27,WI_HOUSEHOLD,2359
2015-07-28,CA_FOODS,9364
2015-07-28,CA_HOBBIES,1736
2015-07-28,CA_HOUSEHOLD,3862
2015-07-28,TOTAL,32955
2015-07-28,TX_FOODS,6345
2015-07-28,TX_HOBBIES,842
2015-07-28,TX_HOUSEHOLD,2462
2015-07-28,WI_FOODS,5661
2015-07-28,WI_HOBBIES,731
2015-07-28,WI_HOUSEHOLD,1952
2015-07-29,CA_FOODS,9252
2015-07-29,CA_HOBBIES,1464
2015-07-29,CA_HOUSEHOLD,3666
2015-07-29,TOTAL,31593
2015-07-29,TX_FOODS,5825
2015-07-29,TX_HOBBIES,871
2015-07-29,TX_HOUSEHOLD,2204
2015-07-29,WI_FOODS,5570
2015-07-29,WI_HOBBIES,671
2015-07-29,WI_HOUSEHOLD,2070
2015-07-30,CA_FOODS,9618
2015-07-30,CA_HOBBIES,1830
2015-07-30,CA_HOUSEHOLD,3818
2015-07-30,TOTAL,33587
2015-07-30,TX_FOODS,5728
2015-07-30,TX_HOBBIES,996
2015-07-30,TX_HOUSEHOLD,2451
2015-07-30,WI_FOODS,6072
2015-07-30,WI_HOBBIES,846
2015-07-30,WI_HOUSEHOLD,2228
2015-07-31,CA_FOODS,10811
2015-07-31,CA_HOBBIES,2177
2015-07-31,CA_HOUSEHOLD,4338
2015-07-31,TOTAL,41478
2015-07-31,TX_FOODS,7168
2015-07-31,TX_HOBBIES,1091
